Unnamed: 0,text,rating,category,product_name,product_id,sold,shop_id,product_url,sentiment,text_clean,is_augmented,text_length,word_count,punctuation_count,capitalization_count
,Produk out of stock dipakai nomor resi produk pengiriman sebelumnya. Saya tiba curiga sama tetangga dan kurir JNE. Memang sudah dikasih barang pengganti tapi tetap saja ketidak telitian kalian membuat hubungan saya dengan orang lain tidak baik. Mohon diperbaiki ke depannya.,1,,,,,,,Negative,produk out of stock dipakai nomor resi produk pengiriman sebelumnya saya tiba curiga sama tetangga dan kurir jne memang sudah dikasih barang pengganti tapi tetap saja ketidak telitian kalian membuat hubungan saya dengan orang lain tidak baik mohon diperbaiki ke depannya,True,270,41,4,7
,Produk out of stock dipakai nomor resi produk pengiriman sebelumnya. Saya barang sampai curiga sama tetangga dan kurir JNE. Memang sudah dikasih barang pengganti tapi tetap saja ketidak telitian kalian hubungan saya dengan lain tidak baik. Mohon diperbaiki ke depannya.,1,,,,,,,Negative,produk out of stock dipakai nomor resi produk pengiriman sebelumnya saya barang sampai curiga sama tetangga dan kurir jne memang sudah dikasih barang pengganti tapi tetap saja ketidak telitian kalian hubungan saya dengan lain tidak baik mohon diperbaiki ke depannya,True,265,40,4,7
,"Dari pemesanan terima pengiriman membutuhkan waktu cukup lama terima 3 hari baru di kirim. Packing selama itu?? Mungkin pesanan banyak tapi merchant lain pun sama kayaknya. Padahal kalo di lihat dari tracknya sehari aja udah sampai, barang yang biasanya saya pesan normal diterima 1-2 hari ini bisa seminggu.",2,,,,,,,Negative,dari pemesanan terima pengiriman membutuhkan waktu cukup lama terima hari baru di kirim packing selama itu mungkin pesanan banyak tapi merchant lain pun sama kayaknya padahal kalo di lihat dari tracknya sehari aja udah sampai barang yang biasanya saya pesan normal diterima hari ini bisa seminggu,True,296,46,5,4
,"Dari pemesanan sampai pengiriman membutuhkan waktu cukup lama sampai 3 hari baru di kirim. Packing selama itu?? Mungkin pesanan banyak tapi merchant lain pun sama kayaknya. Padahal kalo di lihat dari tracknya sehari 1-2 aja udah sampai, barang yang biasanya saya pesan diterima 1-2 hari ini bisa seminggu.",2,,,,,,,Negative,dari pemesanan sampai pengiriman membutuhkan waktu cukup lama sampai hari baru di kirim packing selama itu mungkin pesanan banyak tapi merchant lain pun sama kayaknya padahal kalo di lihat dari tracknya sehari aja udah sampai barang yang biasanya saya pesan diterima hari ini bisa seminggu,True,289,45,5,4
,"Udah order ternyata stok ga tersedia, harusnya klo ga ada jangan dulu di pasang di etalasee",1,,,,,,,Negative,udah order ternyata stok ga tersedia harusnya klo ga ada jangan dulu di pasang di etalasee,True,90,16,0,1
,"Udah order ternyata stok ga tersedia, klo ga ada jangan dulu di pasang di etalasee klo",1,,,,,,,Negative,udah order ternyata stok ga tersedia klo ga ada jangan dulu di pasang di etalasee klo,True,85,16,0,1
,..................................,1,,,,,,,Negative,,True,0,0,34,0
,..................................,1,,,,,,,Negative,,True,0,0,34,0
,"sakit pake di kaki, lecet.",2,,,,,,,Negative,sakit pake di kaki lecet,True,24,5,1,0
,"sakit pake di kaki, di",2,,,,,,,Negative,sakit pake di kaki di,True,21,5,0,0
,sepatunya berbeda dengan fotonya ..... tingkatkan profesionalisme agar tidak memalukan sebagai official store bata,2,,,,,,,Negative,sepatunya berbeda dengan fotonya tingkatkan profesionalisme agar tidak memalukan sebagai official store bata,True,108,13,5,0
,sepatunya berbeda fotonya tingkatkan profesionalisme agar tidak memalukan sebagai official store bata memalukan,2,,,,,,,Negative,sepatunya berbeda fotonya tingkatkan profesionalisme agar tidak memalukan sebagai official store bata memalukan,True,111,13,0,0
,"Kulit sepatu ada yg sedikit sobek, bagian pita hampir copot",1,,,,,,,Negative,kulit sepatu ada yg sedikit sobek bagian pita hampir copot,True,58,10,0,1
,"Kulit sepatu ada yg sedikit yg sobek, pita hampir copot",1,,,,,,,Negative,kulit sepatu ada yg sedikit yg sobek pita hampir copot,True,54,10,0,1
,Pesen julio dikirimnya evoluti,2,,,,,,,Negative,pesen julio dikirimnya evoluti,True,30,4,0,1
,dikirimnya Pesen julio dikirimnya evoluti,2,,,,,,,Negative,dikirimnya pesen julio dikirimnya evoluti,True,41,5,0,1
,"Kecewa, Sepatu baru dipake jalan 1x jangka waktu 1 jam tali putus... bahan kulit juga tidak mulus ada lem2",1,,,,,,,Negative,kecewa sepatu baru dipake jalan x jangka waktu jam tali putus bahan kulit juga tidak mulus ada lem,True,98,18,3,2
,"Kecewa, Sepatu baru dipake jalan 1x waktu 1 jam tali putus... jalan bahan kulit juga tidak mulus ada lem2",1,,,,,,,Negative,kecewa sepatu baru dipake jalan x waktu jam tali putus jalan bahan kulit juga tidak mulus ada lem,True,97,18,3,2
,Hmm gimana ya :) parah si,1,,,,,,,Negative,hmm gimana ya parah si,True,22,5,0,1
,Hmm si gimana ya :) parah si,1,,,,,,,Negative,hmm si gimana ya parah si,True,25,6,0,1
,Kecewa banget pilih ukuran dewasa no 38 malah dikirim no 5 ukuran anak,1,,,,,,,Negative,kecewa banget pilih ukuran dewasa no malah dikirim no ukuran anak,True,65,11,0,1
,Kecewa banget pilih ukuran dewasa 38 malah dikirim no 5 ukuran anak ukuran,1,,,,,,,Negative,kecewa banget pilih ukuran dewasa malah dikirim no ukuran anak ukuran,True,69,11,0,1
,Produk buruk dipakai tapaknya lepas,1,,,,,,,Negative,produk buruk dipakai tapaknya lepas,True,35,5,0,1
,dipakai Produk jelek dipakai tapaknya lepas,1,,,,,,,Negative,dipakai produk jelek dipakai tapaknya lepas,True,43,6,0,1
,"Kecewa berat !!! 1. Respon penjual sangat lama, kurang dari 1 jam sebelum auto cancel, resi baru diinput 2. Diminta penggantian Size via chat, dijawab &#34;Iya&#34; tapi ternyata tidak diganti. 3. Mengganti kurir tanpa pemberitahuan terlebih dahulu, akibatnya saya kena charge lebih dan satu produk tidak jadi dikirim untuk mengganti kelebihan ongkos kirim. 4. Salah penulisan alamat, sehingga paket misroute terima 2 kali. 5. Ketika diminta menghubungi kurir untuk merevisi alamat, hanya dijawab &#34;kami cek dulu&#34; lalu menghilang !!! Saya akan ubah feedback ini jika ada tanggung jawab anda untuk menyelesaikan masalah ini !!!",1,,,,,,,Negative,kecewa berat respon penjual sangat lama kurang dari jam sebelum auto cancel resi baru diinput diminta penggantian size via chat dijawab iya tapi ternyata tidak diganti mengganti kurir tanpa pemberitahuan terlebih dahulu akibatnya saya kena charge lebih dan satu produk tidak jadi dikirim untuk mengganti kelebihan ongkos kirim salah penulisan alamat sehingga paket misroute terima kali ketika diminta menghubungi kurir untuk merevisi alamat hanya dijawab kami cek dulu lalu menghilang saya akan ubah feedback ini jika ada tanggung jawab anda untuk menyelesaikan masalah ini,True,573,84,17,9
,"Kecewa berat !!! 1. Respon penjual sangat lama, kurang dari 1 jam sebelum auto cancel, resi Saya baru diinput 2. Diminta penggantian Size via chat, dijawab &#34;Iya&#34; tapi ternyata tidak diganti. 3. Mengganti kurir tanpa pemberitahuan terlebih dahulu, akibatnya saya kena charge lebih dan satu barang tidak jadi dikirim untuk mengganti kelebihan ongkos kirim. 4. Salah alamat, sehingga paket sampai kali. Ketika menghubungi kurir untuk merevisi alamat, &#34;kami dulu&#34; lalu !!! Saya akan ubah feedback ini jika ada tanggung anda untuk menyelesaikan masalah ini",1,,,,,,,Negative,kecewa berat respon penjual sangat lama kurang dari jam sebelum auto cancel resi saya baru diinput diminta penggantian size via chat dijawab iya tapi ternyata tidak diganti mengganti kurir tanpa pemberitahuan terlebih dahulu akibatnya saya kena charge lebih dan satu barang tidak jadi dikirim untuk mengganti kelebihan ongkos kirim salah alamat sehingga paket sampai kali ketika menghubungi kurir untuk merevisi alamat kami dulu lalu saya akan ubah feedback ini jika ada tanggung anda untuk menyelesaikan masalah ini,True,516,77,13,10
,"Kecewa, produk blm sampai...............",1,,,,,,,Negative,kecewa produk blm sampai,True,24,4,15,1
,"Kecewa, barang barang blm sampai...............",1,,,,,,,Negative,kecewa barang barang blm sampai,True,31,5,15,1
,"GAN, KALAU PACKING YG BENER AJA DONG. MASA KERTAS NYA ROBEK! KECEWA",1,,,,,,,Negative,gan kalau packing yg bener aja dong masa kertas nya robek kecewa,True,64,12,2,53
,"GAN, ROBEK! KALAU PACKING YG BENER AJA DONG. MASA KERTAS NYA ROBEK! KECEWA",1,,,,,,,Negative,gan robek kalau packing yg bener aja dong masa kertas nya robek kecewa,True,70,13,3,58
,"Official Brand Bata menjual produk reject tanpa keterangan, sangat mengecawakan..",2,,,,,,,Negative,official brand bata menjual produk reject tanpa keterangan sangat mengecawakan,True,78,10,2,3
,Official sangat Brand Bata menjual barang reject tanpa sangat mengecawakan..,2,,,,,,,Negative,official sangat brand bata menjual barang reject tanpa sangat mengecawakan,True,74,10,2,3
,"barang sudah di terima, size gk sesuai. minta tuker ,malah gk di kasih alamat nya.",1,,,,,,,Negative,barang sudah di terima size gk sesuai minta tuker malah gk di kasih alamat nya,True,78,15,2,0
,"barang terima, sudah di terima, size gk sesuai. minta tuker ,malah gk di kasih alamat nya.",1,,,,,,,Negative,barang terima sudah di terima size gk sesuai minta tuker malah gk di kasih alamat nya,True,85,16,2,0
,"saya, blm nerima barang nya Sandal Bata obama no 41, sudah saya upayakan, diskusi ke toped, saya suruh mengaupload foto barang, gmn mo foto, nerima produk nya aja enggk, mohon di cek lagi transaksi atas nama may ahmada umbara, tasikmalaya, satu invoice dg pesanan saya ke sandal anak bubblegumers, transaksi sudah selesai tp saya gk nerima barang dari toko ini, silahkan cek transaksi nya, no resi pun tidak pernah saya terima.terimakasih.",1,,,,,,,Negative,saya blm nerima barang nya sandal bata obama no sudah saya upayakan diskusi ke toped saya suruh mengaupload foto barang gmn mo foto nerima produk nya aja enggk mohon di cek lagi transaksi atas nama may ahmada umbara tasikmalaya satu invoice dg pesanan saya ke sandal anak bubblegumers transaksi sudah selesai tp saya gk nerima barang dari toko ini silahkan cek transaksi nya no resi pun tidak pernah saya terima terimakasih,True,423,71,2,2
,"saya, blm nerima barang nya Sandal Bata obama 41, sudah saya upayakan, diskusi ke toped, saya suruh mengaupload foto barang, gmn mo foto, nerima barang nya aja enggk, mohon cek lagi transaksi atas nama ahmada umbara, satu invoice dg pesanan saya ke sandal invoice anak bubblegumers, transaksi sudah selesai tp gk nerima barang ini, silahkan cek transaksi nya, no resi pun tidak pernah saya terima.terimakasih.",1,,,,,,,Negative,saya blm nerima barang nya sandal bata obama sudah saya upayakan diskusi ke toped saya suruh mengaupload foto barang gmn mo foto nerima barang nya aja enggk mohon cek lagi transaksi atas nama ahmada umbara satu invoice dg pesanan saya ke sandal invoice anak bubblegumers transaksi sudah selesai tp gk nerima barang ini silahkan cek transaksi nya no resi pun tidak pernah saya terima terimakasih,True,394,65,2,2
,"Ukurannya lebih besar dari deskripsi dan sendal pd umumnya. Di catatan toko tertulis kebijakan tukar ukuran bisa. Tpi kenyataannya pelayanan SO BAD!!! klo mmg gk bisa tukar, blg dri awal gpp. Ini malah di kacangin!! SO BAD!!!",1,,,,,,,Negative,ukurannya lebih besar dari deskripsi dan sendal pd umumnya di catatan toko tertulis kebijakan tukar ukuran bisa tpi kenyataannya pelayanan so bad klo mmg gk bisa tukar blg dri awal gpp ini malah di kacangin so bad,True,213,37,11,14
,lebih besar dan sendal pd umumnya. Di catatan toko tertulis kebijakan tukar ukuran Di bisa. Tpi kenyataannya pelayanan SO BAD!!! mmg gk bisa blg dri gpp. Ini malah di SO BAD!!!,1,,,,,,,Negative,lebih besar dan sendal pd umumnya di catatan toko tertulis kebijakan tukar ukuran di bisa tpi kenyataannya pelayanan so bad mmg gk bisa blg dri gpp ini malah di so bad,True,167,31,9,14
,minta tahu dikirim tempe...!,1,,,,,,,Negative,minta tahu dikirim tempe,True,24,4,4,0
,minta tahu dikirim tempe...! tempe...!,1,,,,,,,Negative,minta tahu dikirim tempe tempe,True,30,5,8,0
,Order pakai Jnt tapi dikirim pakai POS Barang pas pesanan dan packing rapi. Terimakasih,2,,,,,,,Negative,order pakai jnt tapi dikirim pakai pos barang pas pesanan dan packing rapi terimakasih,True,86,14,1,7
,Order pakai Jnt tapi dikirim pakai pakai POS Barang sesuai pesanan packing rapi. Terimakasih,2,,,,,,,Negative,order pakai jnt tapi dikirim pakai pakai pos barang sesuai pesanan packing rapi terimakasih,True,91,14,1,7
,"APA YANG MAU SAYA ULAS, PRODUK INI TIDAK JADI DIKIRIM OLEH PENJUAL, !!! Kecewa berat !!! 1. Respon penjual sangat lama, kurang dari 1 jam sebelum auto cancel, resi baru diinput 2. Diminta penggantian Size via chat, dijawab &#34;Iya&#34; tapi ternyata tidak diganti. 3. Mengganti kurir tanpa pemberitahuan terlebih dahulu, akibatnya saya kena charge lebih dan satu barang tidak jadi dikirim untuk mengganti kelebihan ongkos kirim. 4. Salah penulisan alamat, sehingga paket misroute terima 2 kali. 5. Ketika diminta menghubungi kurir untuk merevisi alamat, hanya dijawab &#34;kami cek dulu&#34; lalu menghilang !!! Saya akan ubah feedback ini jika ada tanggung jawab anda untuk menyelesaikan masalah ini !!!",1,,,,,,,Negative,apa yang mau saya ulas produk ini tidak jadi dikirim oleh penjual kecewa berat respon penjual sangat lama kurang dari jam sebelum auto cancel resi baru diinput diminta penggantian size via chat dijawab iya tapi ternyata tidak diganti mengganti kurir tanpa pemberitahuan terlebih dahulu akibatnya saya kena charge lebih dan satu barang tidak jadi dikirim untuk mengganti kelebihan ongkos kirim salah penulisan alamat sehingga paket misroute terima kali ketika diminta menghubungi kurir untuk merevisi alamat hanya dijawab kami cek dulu lalu menghilang saya akan ubah feedback ini jika ada tanggung jawab anda untuk menyelesaikan masalah ini,True,639,96,20,63
,"APA MAU ULAS, PRODUK INI TIDAK JADI DIKIRIM OLEH PENJUAL, !!! Kecewa berat !!! 1. Respon penjual sangat lama, kurang dari jam sebelum auto cancel, resi diinput 2. Diminta penggantian Size via chat, dijawab ternyata tidak diganti. 3. Mengganti kurir tanpa pemberitahuan terlebih dahulu, saya kena charge lebih dan satu barang tidak jadi untuk kelebihan ongkos kirim. 4. via Salah sehingga paket misroute sampai 2 kali. 5. Ketika diminta menghubungi kurir untuk merevisi alamat, hanya dijawab &#34;kami cek lalu menghilang !!! Saya akan ubah feedback ini jika ada tanggung jawab anda untuk menyelesaikan masalah ini !!!",1,,,,,,,Negative,apa mau ulas produk ini tidak jadi dikirim oleh penjual kecewa berat respon penjual sangat lama kurang dari jam sebelum auto cancel resi diinput diminta penggantian size via chat dijawab ternyata tidak diganti mengganti kurir tanpa pemberitahuan terlebih dahulu saya kena charge lebih dan satu barang tidak jadi untuk kelebihan ongkos kirim via salah sehingga paket misroute sampai kali ketika diminta menghubungi kurir untuk merevisi alamat hanya dijawab kami cek lalu menghilang saya akan ubah feedback ini jika ada tanggung jawab anda untuk menyelesaikan masalah ini,True,569,86,20,54
,"Saya tidak puas dan kesel banget sama official store bata. Beli sandal nomor 42 yg dikirim malah nomor 40. Pantes aja gak muat pas di coba. Katanya ada nomor 42 pas saya chat. Saya kira gak ada masalah dalam pengiriman barang, ternyata ada. Mana udah terlanjut klik &#34;selesai&#34; sebelum paket dibuka krn mikirnya gak ada masalah. Tolong ya tanggung jawabnya sbg penjual ini sandalnya. Tks.",1,,,,,,,Negative,saya tidak puas dan kesel banget sama official store bata beli sandal nomor yg dikirim malah nomor pantes aja gak muat pas di coba katanya ada nomor pas saya chat saya kira gak ada masalah dalam pengiriman barang ternyata ada mana udah terlanjut klik selesai sebelum paket dibuka krn mikirnya gak ada masalah tolong ya tanggung jawabnya sbg penjual ini sandalnya tks,True,366,62,8,8
,"Saya kecewa dan kesel sama official store Beli sandal nomor 42 yg dikirim malah nomor 40. Pantes aja muat pas di coba. Katanya ada nomor 42 pas saya chat. kira gak ada pengiriman barang, sama ada. Mana udah terlanjut klik &#34;selesai&#34; sebelum paket dibuka krn mikirnya gak ada Tolong ya jawabnya sbg penjual ini sandalnya. Tks.",1,,,,,,,Negative,saya kecewa dan kesel sama official store beli sandal nomor yg dikirim malah nomor pantes aja muat pas di coba katanya ada nomor pas saya chat kira gak ada pengiriman barang sama ada mana udah terlanjut klik selesai sebelum paket dibuka krn mikirnya gak ada tolong ya jawabnya sbg penjual ini sandalnya tks,True,306,53,6,7
,"pemakaian satu hari , bisa jebol begini ?",1,,,,,,,Negative,pemakaian satu hari bisa jebol begini,True,37,6,1,0
,"? pemakaian satu hari , bisa jebol begini ?",1,,,,,,,Negative,pemakaian satu hari bisa jebol begini,True,37,6,2,0
,Kayak sepatu bekas sudah mengelupas..,1,,,,,,,Negative,kayak sepatu bekas sudah mengelupas,True,35,5,2,1
,Kayak sepatu sepatu bekas sudah mengelupas..,1,,,,,,,Negative,kayak sepatu sepatu bekas sudah mengelupas,True,42,6,2,1
,Barang reject dijual murah.. payah diskonnya nipu. Kapok beli Bata di online,1,,,,,,,Negative,barang reject dijual murah payah diskonnya nipu kapok beli bata di online,True,73,12,3,3
,Barang reject dijual murah.. payah reject diskonnya nipu. Kapok beli di online,1,,,,,,,Negative,barang reject dijual murah payah reject diskonnya nipu kapok beli di online,True,75,12,3,2
,"Barang tidak matching dengan deskripsinya, packing asal2an (kardus sobek)",1,,,,,,,Negative,barang tidak matching dengan deskripsinya packing asal an kardus sobek,True,70,10,0,1
,"Barang tidak sesuai dengan deskripsinya, sesuai packing asal2an sobek)",1,,,,,,,Negative,barang tidak sesuai dengan deskripsinya sesuai packing asal an sobek,True,68,10,0,1
,Ukurannya tdk pas dengan keterangan jd sandalnya kurang besar 1 nomer diatasnya walau sampainya cepat.....,1,,,,,,,Negative,ukurannya tdk pas dengan keterangan jd sandalnya kurang besar nomer diatasnya walau sampainya cepat,True,99,14,5,1
,Ukurannya sesuai dengan keterangan jd jd sandalnya besar 1 nomer diatasnya walau sampainya cepat.....,1,,,,,,,Negative,ukurannya sesuai dengan keterangan jd jd sandalnya besar nomer diatasnya walau sampainya cepat,True,94,13,5,1
,"Minta 45, malah kasih 43.",1,,,,,,,Negative,minta malah kasih,True,17,3,1,1
,Minta kasih malah kasih 43.,1,,,,,,,Negative,minta kasih malah kasih,True,23,4,1,1
,Ukuran yang di minta tidak sesuai.,1,,,,,,,Negative,ukuran yang di minta tidak sesuai,True,33,6,1,1
,Ukuran yang di minta di tidak sesuai.,1,,,,,,,Negative,ukuran yang di minta di tidak sesuai,True,36,7,1,1
,5 tahun saya member BATA dan saat ini saya sangat mengecewakan dengan pelayanan BATA Ecommerce. sungguh buruk !!!!,1,,,,,,,Negative,tahun saya member bata dan saat ini saya sangat mengecewakan dengan pelayanan bata ecommerce sungguh buruk,True,106,16,5,9
,5 tahun ini saya BATA dan saat ini saya sangat kecewa dengan pelayanan BATA Ecommerce. sungguh buruk !!!!,1,,,,,,,Negative,tahun ini saya bata dan saat ini saya sangat kecewa dengan pelayanan bata ecommerce sungguh buruk,True,97,16,5,9
,Produk out of stock dipakai nomor resi produk pengiriman sebelumnya. Saya datang curiga sama tetangga dan kurir JNE. Memang sudah dikasih item pengganti tapi tetap saja ketidak telitian kalian membuat hubungan saya dengan orang lain tidak baik. Mohon diperbaiki ke depannya.,1,,,,,,,Negative,produk out of stock dipakai nomor resi produk pengiriman sebelumnya saya datang curiga sama tetangga dan kurir jne memang sudah dikasih item pengganti tapi tetap saja ketidak telitian kalian membuat hubungan saya dengan orang lain tidak baik mohon diperbaiki ke depannya,True,270,41,4,7
,Produk out of stock dipakai nomor resi produk pengiriman sebelumnya. Saya sampai sama tetangga dan JNE. ke Memang sudah dikasih pengganti tetap saja telitian kalian membuat hubungan saya dengan orang lain tidak baik. Mohon diperbaiki ke depannya.,1,,,,,,,Negative,produk out of stock dipakai nomor resi produk pengiriman sebelumnya saya sampai sama tetangga dan jne ke memang sudah dikasih pengganti tetap saja telitian kalian membuat hubungan saya dengan orang lain tidak baik mohon diperbaiki ke depannya,True,242,37,4,7
,barang salah kirim ongkos kirim bolak balik nya sama kyk harga spatu nya jadi terima aja deh,1,,,,,,,Negative,barang salah kirim ongkos kirim bolak balik nya sama kyk harga spatu nya jadi terima aja deh,True,92,17,0,0
,barang kirim ongkos kirim bolak deh balik nya sama kyk harga jadi terima aja deh,1,,,,,,,Negative,barang kirim ongkos kirim bolak deh balik nya sama kyk harga jadi terima aja deh,True,80,15,0,0
,"Produk memang matching deskripsi,tp pengiriman 26 hr bru terima stelah bbrp kli teguran...ekspektasi bs unt lebaran,tp kenyataannya ga bgt.",1,,,,,,,Negative,produk memang matching deskripsi tp pengiriman hr bru terima stelah bbrp kli teguran ekspektasi bs unt lebaran tp kenyataannya ga bgt,True,133,21,4,1
,"lebaran,tp Produk memang sesuai deskripsi,tp pengiriman 26 hr bru sampai stelah bbrp kli teguran...ekspektasi bs unt lebaran,tp kenyataannya ga bgt.",1,,,,,,,Negative,lebaran tp produk memang sesuai deskripsi tp pengiriman hr bru sampai stelah bbrp kli teguran ekspektasi bs unt lebaran tp kenyataannya ga bgt,True,142,23,4,1
,Dos dan packing ancur parah,1,,,,,,,Negative,dos dan packing ancur parah,True,27,5,0,1
,Dos dan packing packing parah,1,,,,,,,Negative,dos dan packing packing parah,True,29,5,0,1
,"saya pesan warna putih tapi yang dikirim warna abu, tolong lebih teliti dan mengecek item sebelum dikirim.",2,,,,,,,Negative,saya pesan warna putih tapi yang dikirim warna abu tolong lebih teliti dan mengecek item sebelum dikirim,True,104,17,1,0
,"pesan warna putih tapi yang dikirim warna abu, tolong teliti dan mengecek barang sebelum barang dikirim.",2,,,,,,,Negative,pesan warna putih tapi yang dikirim warna abu tolong teliti dan mengecek barang sebelum barang dikirim,True,102,16,1,0
,"Sudah d tulis d catatan no.35 tp d kirim no.36, katanya sesuai sistem, krn saya pesan d no.36, oke gpp, tp d seler lain meski cocok sistem tp kalau ada catatan utk penjual, seller nya nanya dulu, ini ngga. Bukan ngomel tp fakta, Trims produk bagus dan cepat, tp kegedean. Trims..",2,,,,,,,Negative,sudah d tulis d catatan no tp d kirim no katanya sesuai sistem krn saya pesan d no oke gpp tp d seler lain meski cocok sistem tp kalau ada catatan utk penjual seller nya nanya dulu ini ngga bukan ngomel tp fakta trims produk bagus dan cepat tp kegedean trims,True,258,51,7,4
,"Sudah d tulis d tp catatan no.35 tp d kirim no.36, katanya sesuai sistem, krn saya pesan d no.36, oke gpp, tp d seler lain meski sesuai tp kalau ada catatan utk penjual, seller nya nanya dulu, ini ngga. Bukan ngomel tp fakta, Trims barang bagus cepat, kegedean. Trims..",2,,,,,,,Negative,sudah d tulis d tp catatan no tp d kirim no katanya sesuai sistem krn saya pesan d no oke gpp tp d seler lain meski sesuai tp kalau ada catatan utk penjual seller nya nanya dulu ini ngga bukan ngomel tp fakta trims barang bagus cepat kegedean trims,True,248,49,7,4
,"Repon dan pengiriman biasa aj gak cepet, buat item kualitas lumayan, tp ada kena lem bagian kanan kayak d foto, harus nya di cek lagi sebelum kirim dan kotak nya jg ancur banget gak rapi",2,,,,,,,Negative,repon dan pengiriman biasa aj gak cepet buat item kualitas lumayan tp ada kena lem bagian kanan kayak d foto harus nya di cek lagi sebelum kirim dan kotak nya jg ancur banget gak rapi,True,183,35,0,1
,"Repon dan pengiriman biasa aj cepet, buat barang kualitas lumayan, tp ada kena lem bagian kanan kayak d foto, harus nya di cek lagi kanan sebelum kirim dan kotak nya jg ancur banget gak rapi",2,,,,,,,Negative,repon dan pengiriman biasa aj cepet buat barang kualitas lumayan tp ada kena lem bagian kanan kayak d foto harus nya di cek lagi kanan sebelum kirim dan kotak nya jg ancur banget gak rapi,True,187,35,0,1
,"Saya pesan nomer 40, yang dtg nomer 39. Jd kekecilan. Mentang2 beli di flash sale, dikasihnya gak sesuai. Kecewa. Bgt",1,,,,,,,Negative,saya pesan nomer yang dtg nomer jd kekecilan mentang beli di flash sale dikasihnya gak sesuai kecewa bgt,True,104,18,4,5
,"Saya pesan nomer sesuai. 40, yang dtg nomer 39. Jd kekecilan. Mentang2 beli di sale, dikasihnya gak sesuai. Bgt",1,,,,,,,Negative,saya pesan nomer sesuai yang dtg nomer jd kekecilan mentang beli di sale dikasihnya gak sesuai bgt,True,98,17,4,4
,Terlalu kecil.. Rantai terlalu pendek,1,,,,,,,Negative,terlalu kecil rantai terlalu pendek,True,35,5,2,2
,Terlalu Terlalu kecil.. Rantai terlalu,1,,,,,,,Negative,terlalu terlalu kecil rantai terlalu,True,36,5,2,3
,pesan tanggal 5 sampe tanggal 11 super sekali,2,,,,,,,Negative,pesan tanggal sampe tanggal super sekali,True,40,6,0,0
,tanggal tanggal 5 sampe tanggal 11 super sekali,2,,,,,,,Negative,tanggal tanggal sampe tanggal super sekali,True,42,6,0,0
,kualitas tidak pas harga,1,,,,,,,Negative,kualitas tidak pas harga,True,24,4,0,0
,kualitas tidak sesuai sesuai harga,1,,,,,,,Negative,kualitas tidak sesuai sesuai harga,True,34,5,0,0
,Salah satu Official store yg paling mengecewakan. Saya sudah membayar extra untuk JNE Yes dan diorder 4 hari sebelum liburan tapi saya harus menunggu 11 hari hingga tiba ke tangan saya. Barang yg dikirim pun tidak mulus dan seperti barang reject. Not recommended!,1,,,,,,,Negative,salah satu official store yg paling mengecewakan saya sudah membayar extra untuk jne yes dan diorder hari sebelum liburan tapi saya harus menunggu hari hingga tiba ke tangan saya barang yg dikirim pun tidak mulus dan seperti barang reject not recommended,True,254,41,4,9
,satu Official store yg paling mengecewakan. sudah membayar extra JNE dan diorder 4 hari sebelum liburan tapi saya harus menunggu 11 hari hingga sampai tangan saya. Barang yg dikirim pun tidak tapi mulus dan seperti barang reject. recommended!,1,,,,,,,Negative,satu official store yg paling mengecewakan sudah membayar extra jne dan diorder hari sebelum liburan tapi saya harus menunggu hari hingga sampai tangan saya barang yg dikirim pun tidak tapi mulus dan seperti barang reject recommended,True,233,36,4,5
,"Sekelas official store begini nih? Demi rating pengiriman? Hahaha mending gausah di proses deh, udah basi banget order kapan dikirim kapan",2,,,,,,,Negative,sekelas official store begini nih demi rating pengiriman hahaha mending gausah di proses deh udah basi banget order kapan dikirim kapan,True,135,21,2,3
,"Sekelas rating official store begini nih? Demi rating pengiriman? Hahaha gausah di proses deh, udah basi banget order kapan dikirim kapan",2,,,,,,,Negative,sekelas rating official store begini nih demi rating pengiriman hahaha gausah di proses deh udah basi banget order kapan dikirim kapan,True,134,21,2,3
,utk tas seharga 299rb..kualitas biasa saja,2,,,,,,,Negative,utk tas seharga rb kualitas biasa saja,True,38,7,2,0
,seharga utk tas seharga 299rb..kualitas biasa saja,2,,,,,,,Negative,seharga utk tas seharga rb kualitas biasa saja,True,46,8,2,0
,Motifnya tidak seperti yang ada d gambar.. tidak puas,2,,,,,,,Negative,motifnya tidak seperti yang ada d gambar tidak puas,True,51,9,2,1
,Motifnya seperti yang ada d gambar.. kecewa seperti,2,,,,,,,Negative,motifnya seperti yang ada d gambar kecewa seperti,True,49,8,2,1
,"seumur2 suka sm brodo, tp dikecewakan ketika beli sptu ini. bbrp jahitan tdk rapi, bahkan lepas. seperti beli second, bau sepatunya aja yg baru. iya tau kok ini produk WH sale, tp perhatikan lg kelayakan produk. gabisa retur ya? baiklah.",2,,,,,,,Negative,seumur suka sm brodo tp dikecewakan ketika beli sptu ini bbrp jahitan tdk rapi bahkan lepas seperti beli second bau sepatunya aja yg baru iya tau kok ini produk wh sale tp perhatikan lg kelayakan produk gabisa retur ya baiklah,True,226,40,6,2
